    57    0.16723E+04    0.19089E+00    0.58712E-02   -0.15293E+01
    58    0.16948E+04    0.20096E+00    0.59757E-02   -0.18276E+01
    59    0.17174E+04    0.21125E+00    0.60773E-02   -0.21404E+01
    60    0.17403E+04    0.22181E+00    0.61757E-02   -0.24668E+01
    61    0.17636E+04    0.23274E+00    0.62709E-02   -0.28060E+01
    62    0.17867E+04    0.24404E+00    0.63629E-02   -0.31590E+01
    63    0.18100E+04    0.25564E+00    0.64516E-02   -0.35269E+01
    64    0.18337E+04    0.26756E+00    0.65369E-02   -0.39109E+01
    65    0.18575E+04    0.27977E+00    0.66188E-02   -0.43119E+01
    66    0.18816E+04    0.29218E+00    0.66972E-02   -0.47279E+01
    67    0.19058E+04    0.30481E+00    0.67722E-02   -0.51559E+01
    68    0.19305E+04    0.31769E+00    0.68436E-02   -0.55936E+01
    69    0.19554E+04    0.33078E+00    0.69112E-02   -0.60388E+01
    70    0.19807E+04    0.34413E+00    0.69752E-02   -0.64928E+01
    71    0.20061E+04    0.35773E+00    0.70354E-02   -0.69576E+01
    72    0.20318E+04    0.37154E+00    0.70917E-02   -0.74349E+01
    73    0.20576E+04    0.38554E+00    0.71443E-02   -0.79256E+01
    74    0.20836E+04    0.39970E+00    0.71932E-02   -0.84295E+01
    75    0.21100E+04    0.41405E+00    0.72383E-02   -0.89454E+01
    76    0.21366E+04    0.42857E+00    0.72797E-02   -0.94731E+01
    77    0.21636E+04    0.44327E+00    0.73173E-02   -0.10012E+02
    78    0.21909E+04    0.45816E+00    0.73513E-02   -0.10565E+02
    79    0.22184E+04    0.47320E+00    0.73814E-02   -0.11126E+02
    80    0.22463E+04    0.48838E+00    0.74078E-02   -0.11697E+02
    81    0.22743E+04    0.50366E+00    0.74304E-02   -0.12279E+02
    82    0.23026E+04    0.51905E+00    0.74493E-02   -0.12871E+02
    83    0.23311E+04    0.53453E+00    0.74644E-02   -0.13471E+02
    84    0.23599E+04    0.55010E+00    0.74758E-02   -0.14078E+02
    85    0.23888E+04    0.56573E+00    0.74835E-02   -0.14692E+02
    86    0.24180E+04    0.58142E+00    0.74874E-02   -0.15313E+02
    87    0.24477E+04    0.59715E+00    0.74877E-02   -0.15939E+02
    88    0.24774E+04    0.61294E+00    0.74844E-02   -0.16570E+02
    89    0.25074E+04    0.62876E+00    0.74775E-02   -0.17210E+02
    90    0.25377E+04    0.64457E+00    0.74670E-02   -0.17854E+02
    91    0.25681E+04    0.66038E+00    0.74530E-02   -0.18504E+02
    92    0.25988E+04    0.67616E+00    0.74356E-02   -0.19159E+02
    93    0.26298E+04    0.69190E+00    0.74148E-02   -0.19819E+02
    94    0.26609E+04    0.70757E+00    0.73907E-02   -0.20483E+02
    95    0.26922E+04    0.72317E+00    0.73635E-02   -0.21151E+02
    96    0.27236E+04    0.73869E+00    0.73331E-02   -0.21822E+02
    97    0.27555E+04    0.75410E+00    0.72997E-02   -0.22496E+02
    98    0.27875E+04    0.76940E+00    0.72634E-02   -0.23171E+02
    99    0.28197E+04    0.78456E+00    0.72242E-02   -0.23849E+02
   100    0.28522E+04    0.79957E+00    0.71822E-02   -0.24526E+02
   101    0.28848E+04    0.81449E+00    0.71375E-02   -0.25206E+02
   102    0.29179E+04    0.82918E+00    0.70902E-02   -0.25885E+02
   103    0.29510E+04    0.84370E+00    0.70404E-02   -0.26564E+02
   104    0.29843E+04    0.85806E+00    0.69881E-02   -0.27241E+02
   105    0.30178E+04    0.87218E+00    0.69334E-02   -0.27917E+02
   106    0.30516E+04    0.88614E+00    0.68764E-02   -0.28591E+02
   107    0.30852E+04    0.89979E+00    0.68172E-02   -0.29262E+02
   108    0.31193E+04    0.91320E+00    0.67559E-02   -0.29930E+02
   109    0.31535E+04    0.92630E+00    0.66925E-02   -0.30594E+02
   110    0.31879E+04    0.93909E+00    0.66272E-02   -0.31253E+02
   111    0.32224E+04    0.95163E+00    0.65599E-02   -0.31907E+02
   112    0.32570E+04    0.96387E+00    0.64909E-02   -0.32557E+02
   113    0.32920E+04    0.97579E+00    0.64202E-02   -0.33200E+02
   114    0.33270E+04    0.98732E+00    0.63479E-02   -0.33836E+02
   115    0.33622E+04    0.99862E+00    0.62742E-02   -0.34464E+02
   116    0.33975E+04    0.10094E+01    0.61990E-02   -0.35085E+02
   117    0.34331E+04    0.10199E+01    0.61225E-02   -0.35697E+02
   118    0.34688E+04    0.10301E+01    0.60448E-02   -0.36300E+02
   119    0.35045E+04    0.10399E+01    0.59660E-02   -0.36894E+02
   120    0.35404E+04    0.10492E+01    0.58862E-02   -0.37477E+02
   121    0.35763E+04    0.10582E+01    0.58055E-02   -0.38049E+02
   122    0.36123E+04    0.10667E+01    0.57240E-02   -0.38610E+02
   123    0.36483E+04    0.10747E+01    0.56418E-02   -0.39160E+02
   124    0.36845E+04    0.10824E+01    0.55589E-02   -0.39696E+02
   125    0.37206E+04    0.10895E+01    0.54756E-02   -0.40219E+02
   126    0.37568E+04    0.10963E+01    0.53918E-02   -0.40729E+02
   127    0.37930E+04    0.11025E+01    0.53077E-02   -0.41226E+02
   128    0.38291E+04    0.11084E+01    0.52234E-02   -0.41708E+02
   129    0.38654E+04    0.11137E+01    0.51389E-02   -0.42175E+02
   130    0.39016E+04    0.11184E+01    0.50545E-02   -0.42626E+02
   131    0.39378E+04    0.11228E+01    0.49701E-02   -0.43063E+02
   132    0.39741E+04    0.11266E+01    0.48858E-02   -0.43482E+02
   133    0.40102E+04    0.11300E+01    0.48017E-02   -0.43885E+02
   134    0.40464E+04    0.11329E+01    0.47179E-02   -0.44269E+02
   135    0.40826E+04    0.11352E+01    0.46344E-02   -0.44635E+02
   136    0.41186E+04    0.11370E+01    0.45514E-02   -0.44981E+02
   137    0.41545E+04    0.11383E+01    0.44688E-02   -0.45309E+02
   138    0.41904E+04    0.11391E+01    0.43867E-02   -0.45617E+02
   139    0.42261E+04    0.11396E+01    0.43052E-02   -0.45905E+02
   140    0.42618E+04    0.11394E+01    0.42243E-02   -0.46173E+02
   141    0.42973E+04    0.11386E+01    0.41442E-02   -0.46418E+02
   142    0.43328E+04    0.11374E+01    0.40649E-02   -0.46642E+02
   143    0.43682E+04    0.11358E+01    0.39864E-02   -0.46845E+02
   144    0.44034E+04    0.11336E+01    0.39088E-02   -0.47026E+02
   145    0.44384E+04    0.11310E+01    0.38323E-02   -0.47185E+02
   146    0.44735E+04    0.11278E+01    0.37567E-02   -0.47320E+02
   147    0.45082E+04    0.11242E+01    0.36823E-02   -0.47431E+02
   148    0.45427E+04    0.11201E+01    0.36091E-02   -0.47520E+02
   149    0.45772E+04    0.11156E+01    0.35371E-02   -0.47584E+02
   150    0.46114E+04    0.11106E+01    0.34664E-02   -0.47621E+02
   151    0.46454E+04    0.11052E+01    0.33970E-02   -0.47635E+02
   152    0.46791E+04    0.10993E+01    0.33291E-02   -0.47624E+02
   153    0.47126E+04    0.10929E+01    0.32626E-02   -0.47586E+02
   154    0.47460E+04    0.10862E+01    0.31975E-02   -0.47523E+02
   155    0.47790E+04    0.10792E+01    0.31338E-02   -0.47434E+02
   156    0.48118E+04    0.10717E+01    0.30715E-02   -0.47319E+02
   157    0.48444E+04    0.10639E+01    0.30108E-02   -0.47177E+02
   158    0.48767E+04    0.10558E+01    0.29514E-02   -0.47008E+02
   159    0.49087E+04    0.10472E+01    0.28936E-02   -0.46812E+02
   160    0.49404E+04    0.10383E+01    0.28373E-02   -0.46589E+02
   161    0.49719E+04    0.10292E+01    0.27825E-02   -0.46339E+02
   162    0.50031E+04    0.10197E+01    0.27293E-02   -0.46062E+02
   163    0.50341E+04    0.10100E+01    0.26775E-02   -0.45757E+02
   164    0.50647E+04    0.99997E+00    0.26274E-02   -0.45426E+02
   165    0.50950E+04    0.98968E+00    0.25788E-02   -0.45065E+02
   166    0.51251E+04    0.97926E+00    0.25318E-02   -0.44677E+02
   167    0.51548E+04    0.96846E+00    0.24864E-02   -0.44263E+02
   168    0.51842E+04    0.95768E+00    0.24427E-02   -0.43819E+02
   169    0.52131E+04    0.94660E+00    0.24005E-02   -0.43347E+02
   170    0.52418E+04    0.93546E+00    0.23600E-02   -0.42847E+02
   171    0.52699E+04    0.92426E+00    0.23212E-02   -0.42317E+02
   172    0.52977E+04    0.91291E+00    0.22841E-02   -0.41759E+02
   173    0.53250E+04    0.90143E+00    0.22486E-02   -0.41173E+02
   174    0.53519E+04    0.89011E+00    0.22149E-02   -0.40558E+02
   175    0.53784E+04    0.87866E+00    0.21828E-02   -0.39915E+02
   176    0.54043E+04    0.86729E+00    0.21525E-02   -0.39242E+02
   177    0.54299E+04    0.85595E+00    0.21239E-02   -0.38542E+02
   178    0.54549E+04    0.84484E+00    0.20969E-02   -0.37813E+02
   179    0.54795E+04    0.83368E+00    0.20716E-02   -0.37055E+02
   180    0.55037E+04    0.82269E+00    0.20478E-02   -0.36269E+02
   181    0.55273E+04    0.81188E+00    0.20256E-02   -0.35456E+02
   182    0.55505E+04    0.80131E+00    0.20049E-02   -0.34614E+02
   183    0.55731E+04    0.79092E+00    0.19856E-02   -0.33745E+02
   184    0.55952E+04    0.78078E+00    0.19677E-02   -0.32847E+02
   185    0.56169E+04    0.77105E+00    0.19512E-02   -0.31923E+02
   186    0.56378E+04    0.76158E+00    0.19361E-02   -0.30971E+02
   187    0.56584E+04    0.75251E+00    0.19222E-02   -0.29990E+02
   188    0.56785E+04    0.74384E+00    0.19097E-02   -0.28984E+02
   189    0.56979E+04    0.73560E+00    0.18983E-02   -0.27951E+02
   190    0.57172E+04    0.72785E+00    0.18881E-02   -0.26892E+02
   191    0.57355E+04    0.72061E+00    0.18791E-02   -0.25806E+02
   192    0.57534E+04    0.71390E+00    0.18711E-02   -0.24693E+02
   193    0.57707E+04    0.70777E+00    0.18642E-02   -0.23556E+02
   194    0.57875E+04    0.70226E+00    0.18584E-02   -0.22392E+02
   195    0.58038E+04    0.69740E+00    0.18535E-02   -0.21204E+02
   196    0.58194E+04    0.69323E+00    0.18495E-02   -0.19991E+02
   197    0.58345E+04    0.68980E+00    0.18465E-02   -0.18754E+02
   198    0.58490E+04    0.68712E+00    0.18443E-02   -0.17493E+02
   199    0.58630E+04    0.68525E+00    0.18430E-02   -0.16209E+02
   200    0.58764E+04    0.68421E+00    0.18424E-02   -0.14901E+02
   201    0.58892E+04    0.68406E+00    0.18426E-02   -0.13570E+02
   202    0.59015E+04    0.68482E+00    0.18435E-02   -0.12217E+02
   203    0.59131E+04    0.68653E+00    0.18450E-02   -0.10841E+02
   204    0.59240E+04    0.68924E+00    0.18473E-02   -0.94455E+01
   205    0.59343E+04    0.69297E+00    0.18501E-02   -0.80280E+01
   206    0.59440E+04    0.69778E+00    0.18536E-02   -0.65899E+01
   207    0.59531E+04    0.70368E+00    0.18576E-02   -0.51316E+01
   208    0.59614E+04    0.71072E+00    0.18622E-02   -0.36537E+01
   209    0.59690E+04    0.71894E+00    0.18672E-02   -0.21567E+01
   210    0.59761E+04    0.72839E+00    0.18728E-02   -0.64142E+00
   211    0.59825E+04    0.73909E+00    0.18788E-02    0.89200E+00
   212    0.59881E+04    0.75107E+00    0.18852E-02    0.24426E+01
   213    0.59931E+04    0.76439E+00    0.18920E-02    0.40103E+01
   214    0.59975E+04    0.77904E+00    0.18992E-02    0.55940E+01
   215    0.60012E+04    0.79520E+00    0.19067E-02    0.71929E+01
   216    0.60042E+04    0.81271E+00    0.19145E-02    0.88074E+01
   217    0.60067E+04    0.83171E+00    0.19226E-02    0.10435E+02
   218    0.60084E+04    0.85220E+00    0.19309E-02    0.12077E+02
   219    0.60095E+04    0.87419E+00    0.19394E-02    0.13734E+02
   220    0.60100E+04    0.89783E+00    0.19482E-02    0.15401E+02
   221    0.60098E+04    0.92304E+00    0.19570E-02    0.17080E+02
   222    0.60090E+04    0.94998E+00    0.19660E-02    0.18770E+02
   223    0.60074E+04    0.97857E+00    0.19751E-02    0.20471E+02
   224    0.60054E+04    0.10088E+01    0.19843E-02    0.22181E+02
   225    0.60026E+04    0.10409E+01    0.19935E-02    0.23901E+02
   226    0.59992E+04    0.10747E+01    0.20027E-02    0.25628E+02
   227    0.59951E+04    0.11104E+01    0.20119E-02    0.27364E+02
   228    0.59904E+04    0.11478E+01    0.20211E-02    0.29106E+02
   229    0.59851E+04    0.11872E+01    0.20301E-02    0.30854E+02
   230    0.59790E+04    0.12284E+01    0.20391E-02    0.32608E+02
   231    0.59723E+04    0.12716E+01    0.20479E-02    0.34368E+02
   232    0.59650E+04    0.13166E+01    0.20565E-02    0.36131E+02
   233    0.59571E+04    0.13638E+01    0.20650E-02    0.37896E+02
   234    0.59484E+04    0.14130E+01    0.20732E-02    0.39665E+02
   235    0.59391E+04    0.14641E+01    0.20812E-02    0.41435E+02
   236    0.59291E+04    0.15174E+01    0.20888E-02    0.43206E+02
   237    0.59185E+04    0.15727E+01    0.20962E-02    0.44977E+02
   238    0.59072E+04    0.16302E+01    0.21032E-02    0.46748E+02
   239    0.58954E+04    0.16898E+01    0.21099E-02    0.48518E+02
   240    0.58828E+04    0.17515E+01    0.21161E-02    0.50285E+02
   241    0.58697E+04    0.18155E+01    0.21219E-02    0.52050E+02
   242    0.58560E+04    0.18816E+01    0.21273E-02    0.53811E+02
   243    0.58416E+04    0.19499E+01    0.21321E-02    0.55567E+02
   244    0.58266E+04    0.20205E+01    0.21364E-02    0.57320E+02
   245    0.58110E+04    0.20933E+01    0.21402E-02    0.59065E+02
   246    0.57948E+04    0.21684E+01    0.21434E-02    0.60805E+02
   247    0.57780E+04    0.22458E+01    0.21460E-02    0.62536E+02
   248    0.57606E+04    0.23257E+01    0.21480E-02    0.64260E+02
   249    0.57427E+04    0.24076E+01    0.21492E-02    0.65975E+02
   250    0.57242E+04    0.24921E+01    0.21498E-02    0.67679E+02
   251    0.57052E+04    0.25787E+01    0.21497E-02    0.69374E+02
   252    0.56854E+04    0.26678E+01    0.21488E-02    0.71059E+02
   253    0.56654E+04    0.27591E+01    0.21473E-02    0.72730E+02
   254    0.56447E+04    0.28530E+01    0.21451E-02    0.74389E+02
   255    0.56234E+04    0.29490E+01    0.21422E-02    0.76035E+02
   256    0.56017E+04    0.30476E+01    0.21387E-02    0.77668E+02
   257    0.55794E+04    0.31483E+01    0.21345E-02    0.79281E+02
   258    0.55567E+04    0.32515E+01    0.21297E-02    0.80885E+02
   259    0.55334E+04    0.33571E+01    0.21244E-02    0.82466E+02
   260    0.55097E+04    0.34650E+01    0.21185E-02    0.84039E+02
   261    0.54855E+04    0.35752E+01    0.21120E-02    0.85581E+02
   262    0.54607E+04    0.36879E+01    0.21049E-02    0.87114E+02
   263    0.54357E+04    0.38028E+01    0.20973E-02    0.88632E+02
   264    0.54101E+04    0.39201E+01    0.20893E-02    0.90126E+02
   265    0.53840E+04    0.40397E+01    0.20807E-02    0.91589E+02
   266    0.53575E+04    0.41618E+01    0.20716E-02    0.93044E+02
   267    0.53305E+04    0.42859E+01    0.20621E-02    0.94468E+02
   268    0.53031E+04    0.44126E+01    0.20522E-02    0.95876E+02
   269    0.52751E+04    0.45415E+01    0.20418E-02    0.97260E+02
   270    0.52469E+04    0.46726E+01    0.20310E-02    0.98621E+02
   271    0.52182E+04    0.48059E+01    0.20198E-02    0.99958E+02
   272    0.51892E+04    0.49417E+01    0.20082E-02    0.10126E+03
   273    0.51598E+04    0.50794E+01    0.19963E-02    0.10255E+03
   274    0.51301E+04    0.52196E+01    0.19840E-02    0.10381E+03
   275    0.50999E+04    0.53617E+01    0.19714E-02    0.10504E+03
   276    0.50696E+04    0.55060E+01    0.19585E-02    0.10624E+03
   277    0.50387E+04    0.56525E+01    0.19453E-02    0.10742E+03
   278    0.50076E+04    0.58011E+01    0.19318E-02    0.10856E+03
   279    0.49762E+04    0.59517E+01    0.19180E-02    0.10967E+03
   280    0.49445E+04    0.61044E+01    0.19040E-02    0.11076E+03
   281    0.49126E+04    0.62592E+01    0.18898E-02    0.11182E+03
   282    0.48802E+04    0.64157E+01    0.18754E-02    0.11284E+03
   283    0.48477E+04    0.65743E+01    0.18607E-02    0.11383E+03
   284    0.48150E+04    0.67349E+01    0.18459E-02    0.11479E+03
   285    0.47820E+04    0.68974E+01    0.18309E-02    0.11572E+03
   286    0.47487E+04    0.70617E+01    0.18158E-02    0.11661E+03
   287    0.47151E+04    0.72278E+01    0.18006E-02    0.11748E+03
   288    0.46814E+04    0.73957E+01    0.17852E-02    0.11831E+03
   289    0.46474E+04    0.75653E+01    0.17698E-02    0.11910E+03
   290    0.46133E+04    0.77365E+01    0.17542E-02    0.11986E+03
   291    0.45791E+04    0.79100E+01    0.17386E-02    0.12058E+03
   292    0.45443E+04    0.80847E+01    0.17230E-02    0.12127E+03
   293    0.45098E+04    0.82602E+01    0.17073E-02    0.12192E+03
   294    0.44749E+04    0.84381E+01    0.16917E-02    0.12254E+03
   295    0.44401E+04    0.86168E+01    0.16760E-02    0.12312E+03
   296    0.44049E+04    0.87978E+01    0.16603E-02    0.12366E+03
   297    0.43697E+04    0.89788E+01    0.16447E-02    0.12417E+03
   298    0.43343E+04    0.91622E+01    0.16291E-02    0.12464E+03
   299    0.42989E+04    0.93472E+01    0.16137E-02    0.12506E+03
   300    0.42633E+04    0.95322E+01    0.15983E-02    0.12545E+03
   301    0.42276E+04    0.97188E+01    0.15830E-02    0.12580E+03
   302    0.41919E+04    0.99061E+01    0.15678E-02    0.12612E+03
   303    0.41562E+04    0.10095E+02    0.15527E-02    0.12640E+03
   304    0.41204E+04    0.10286E+02    0.15377E-02    0.12663E+03
   305    0.40845E+04    0.10476E+02    0.15229E-02    0.12682E+03
   306    0.40486E+04    0.10668E+02    0.15082E-02    0.12698E+03
   307    0.40127E+04    0.10860E+02    0.14936E-02    0.12709E+03
   308    0.39768E+04    0.11054E+02    0.14792E-02    0.12717E+03
   309    0.39410E+04    0.11248E+02    0.14649E-02    0.12720E+03
   310    0.39051E+04    0.11442E+02    0.14508E-02    0.12720E+03
   311    0.38693E+04    0.11638E+02    0.14368E-02    0.12716E+03
   312    0.38336E+04    0.11833E+02    0.14230E-02    0.12708E+03
   313    0.37978E+04    0.12029E+02    0.14093E-02    0.12695E+03
   314    0.37622E+04    0.12226E+02    0.13958E-02    0.12679E+03
   315    0.37266E+04    0.12422E+02    0.13825E-02    0.12658E+03
   316    0.36911E+04    0.12619E+02    0.13694E-02    0.12634E+03
   317    0.36557E+04    0.12815E+02    0.13564E-02    0.12605E+03
   318    0.36203E+04    0.13013E+02    0.13436E-02    0.12573E+03
   319    0.35852E+04    0.13210E+02    0.13311E-02    0.12537E+03
   320    0.35501E+04    0.13407E+02    0.13187E-02    0.12497E+03
   321    0.35152E+04    0.13604E+02    0.13065E-02    0.12453E+03
   322    0.34804E+04    0.13801E+02    0.12946E-02    0.12405E+03
   323    0.34457E+04    0.13997E+02    0.12828E-02    0.12353E+03
   324    0.34113E+04    0.14194E+02    0.12713E-02    0.12296E+03
   325    0.33770E+04    0.14388E+02    0.12600E-02    0.12237E+03
   326    0.33429E+04    0.14583E+02    0.12489E-02    0.12172E+03
   327    0.33089E+04    0.14778E+02    0.12381E-02    0.12105E+03
   328    0.32752E+04    0.14971E+02    0.12275E-02    0.12034E+03
   329    0.32417E+04    0.15164E+02    0.12171E-02    0.11958E+03
   330    0.32084E+04    0.15355E+02    0.12070E-02    0.11878E+03
   331    0.31754E+04    0.15546E+02    0.11971E-02    0.11796E+03
   332    0.31426E+04    0.15737E+02    0.11875E-02    0.11710E+03
   333    0.31100E+04    0.15926E+02    0.11782E-02    0.11620E+03
   334    0.30777E+04    0.16114E+02    0.11691E-02    0.11526E+03
   335    0.30456E+04    0.16300E+02    0.11603E-02    0.11428E+03
   336    0.30138E+04    0.16486E+02    0.11518E-02    0.11327E+03
   337    0.29823E+04    0.16670E+02    0.11436E-02    0.11221E+03
   338    0.29510E+04    0.16852E+02    0.11357E-02    0.11113E+03
   339    0.29202E+04    0.17034E+02    0.11280E-02    0.11001E+03
   340    0.28895E+04    0.17214E+02    0.11206E-02    0.10887E+03
   341    0.28591E+04    0.17392E+02    0.11136E-02    0.10768E+03
   342    0.28291E+04    0.17569E+02    0.11069E-02    0.10645E+03
   343    0.27995E+04    0.17743E+02    0.11004E-02    0.10520E+03
   344    0.27702E+04    0.17916E+02    0.10943E-02    0.10391E+03
   345    0.27411E+04    0.18087E+02    0.10885E-02    0.10259E+03
   346    0.27124E+04    0.18256E+02    0.10831E-02    0.10125E+03
   347    0.26841E+04    0.18423E+02    0.10779E-02    0.99869E+02
   348    0.26562E+04    0.18587E+02    0.10731E-02    0.98455E+02
   349    0.26285E+04    0.18750E+02    0.10687E-02    0.97009E+02
   350    0.26013E+04    0.18909E+02    0.10646E-02    0.95538E+02
   351    0.25746E+04    0.19067E+02    0.10609E-02    0.94036E+02
   352    0.25481E+04    0.19222E+02    0.10574E-02    0.92502E+02
   353    0.25220E+04    0.19375E+02    0.10544E-02    0.90951E+02
   354    0.24963E+04    0.19525E+02    0.10516E-02    0.89361E+02
   355    0.24710E+04    0.19673E+02    0.10492E-02    0.87747E+02
   356    0.24461E+04    0.19818E+02    0.10470E-02    0.86116E+02
   357    0.24217E+04    0.19960E+02    0.10451E-02    0.84454E+02
   358    0.23976E+04    0.20099E+02    0.10436E-02    0.82775E+02
   359    0.23740E+04    0.20235E+02    0.10422E-02    0.81064E+02
   360    0.23507E+04    0.20368E+02    0.10412E-02    0.79334E+02
   361    0.23279E+04    0.20499E+02    0.10403E-02    0.77578E+02
   362    0.23056E+04    0.20626E+02    0.10397E-02    0.75801E+02
   363    0.22836E+04    0.20752E+02    0.10394E-02    0.74005E+02
   364    0.22621E+04    0.20872E+02    0.10392E-02    0.72185E+02
   365    0.22410E+04    0.20990E+02    0.10392E-02    0.70348E+02
   366    0.22204E+04    0.21105E+02    0.10395E-02    0.68492E+02
   367    0.22002E+04    0.21215E+02    0.10399E-02    0.66618E+02
   368    0.21804E+04    0.21323E+02    0.10404E-02    0.64727E+02
   369    0.21612E+04    0.21428E+02    0.10411E-02    0.62818E+02
   370    0.21424E+04    0.21529E+02    0.10420E-02    0.60896E+02
   371    0.21240E+04    0.21626E+02    0.10430E-02    0.58958E+02
   372    0.21060E+04    0.21720E+02    0.10441E-02    0.57007E+02
   373    0.20886E+04    0.21810E+02    0.10454E-02    0.55041E+02
   374    0.20716E+04    0.21897E+02    0.10467E-02    0.53063E+02
   375    0.20549E+04    0.21980E+02    0.10481E-02    0.51074E+02
   376    0.20389E+04    0.22060E+02    0.10496E-02    0.49074E+02
   377    0.20233E+04    0.22135E+02    0.10512E-02    0.47065E+02
   378    0.20081E+04    0.22206E+02    0.10528E-02    0.45045E+02
   379    0.19934E+04    0.22274E+02    0.10544E-02    0.43019E+02
   380    0.19792E+04    0.22339E+02    0.10561E-02    0.40983E+02
   381    0.19654E+04    0.22397E+02    0.10578E-02    0.38941E+02
   382    0.19521E+04    0.22454E+02    0.10596E-02    0.36895E+02
   383    0.19392E+04    0.22505E+02    0.10613E-02    0.34842E+02
   384    0.19270E+04    0.22552E+02    0.10630E-02    0.32786E+02
   385    0.19150E+04    0.22597E+02    0.10647E-02    0.30725E+02
   386    0.19036E+04    0.22637E+02    0.10664E-02    0.28663E+02
   387    0.18926E+04    0.22672E+02    0.10680E-02    0.26599E+02
   388    0.18821E+04    0.22704E+02    0.10696E-02    0.24534E+02
   389    0.18720E+04    0.22729E+02    0.10711E-02    0.22470E+02
   390    0.18624E+04    0.22753E+02    0.10725E-02    0.20407E+02
   391    0.18533E+04    0.22772E+02    0.10739E-02    0.18344E+02
   392    0.18446E+04    0.22789E+02    0.10751E-02    0.16285E+02
   393    0.18364E+04    0.22800E+02    0.10763E-02    0.14229E+02
   394    0.18287E+04    0.22807E+02    0.10773E-02    0.12178E+02
   395    0.18213E+04    0.22809E+02    0.10782E-02    0.10131E+02
   396    0.18145E+04    0.22808E+02    0.10789E-02    0.80907E+01
